file,1<=Pck.<,10<=Pck.<,100<=Pck.<,1000<=Pck.<,10000<=Pck.<,100000<=Pck.<,10^6<=Pck.<,10^7<=Pck.<,10^8<=Pck.
202006031400.pcap.34.183.181.66.pcap,173,0,0,0,0,0,0,0,0,
202006031400.pcap.34.183.22.169.pcap,255,0,0,0,0,0,0,0,0,
202006031400.pcap.34.183.3.44.pcap,191,0,0,0,0,0,0,0,0,
202006031400.pcap.34.186.244.166.pcap,169,0,0,0,0,0,0,0,0,
202006031400.pcap.34.187.221.140.pcap,1929,0,0,0,0,0,0,0,0,
202006031400.pcap.34.189.117.79.pcap,22918,50,0,0,0,0,0,0,0,
202006031400.pcap.34.190.141.123.pcap,404,0,0,0,0,0,0,0,0,
202006031400.pcap.34.190.207.220.pcap,196,0,0,0,0,0,0,0,0,
202006031400.pcap.35.11.188.97.pcap,207,0,0,0,0,0,0,0,0,
202006031400.pcap.35.19.90.169.pcap,309,0,0,0,0,0,0,0,0,
202006031400.pcap.35.20.173.175.pcap,112,0,0,0,0,0,0,0,0,
202006031400.pcap.35.25.161.31.pcap,289,0,0,0,0,0,0,0,0,
202006031400.pcap.35.37.172.99.pcap,258,0,0,0,0,0,0,0,0,
202006031400.pcap.35.38.171.188.pcap,242,0,0,0,0,0,0,0,0,
202006031400.pcap.35.63.115.64.pcap,508,3,0,0,0,0,0,0,0,
202006031400.pcap.35.66.4.107.pcap,280,0,0,0,0,0,0,0,0,
202006031400.pcap.35.68.196.144.pcap,3029,0,0,0,0,0,0,0,0,
202006031400.pcap.37.206.32.149.pcap,49,0,0,0,0,0,0,0,0,
202006031400.pcap.38.219.43.202.pcap,56,0,0,0,0,0,0,0,0,
202006031400.pcap.41.18.249.20.pcap,64,0,0,0,0,0,0,0,0,
202006031400.pcap.42.110.132.89.pcap,22,1,0,0,0,0,0,0,0,
202006031400.pcap.42.73.130.145.pcap,36,9,0,0,0,0,0,0,0,
202006031400.pcap.42.73.174.244.pcap,41,0,0,0,0,0,0,0,0,
202006031400.pcap.42.73.87.123.pcap,23,11,0,0,0,0,0,0,0,
202006031400.pcap.42.75.168.215.pcap,37,0,0,0,0,0,0,0,0,
202006031400.pcap.42.76.211.154.pcap,35,6,0,0,0,0,0,0,0,
202006031400.pcap.42.76.55.245.pcap,23,0,0,0,0,0,0,0,0,
202006031400.pcap.42.76.91.238.pcap,59,0,0,0,0,0,0,0,0,
202006031400.pcap.42.77.25.5.pcap,38,0,0,0,0,0,0,0,0,
202006031400.pcap.42.77.25.56.pcap,41,9,0,0,0,0,0,0,0,
202006031400.pcap.42.77.25.68.pcap,32,3,0,0,0,0,0,0,0,
202006031400.pcap.43.53.95.71.pcap,609,0,0,0,0,0,0,0,0,
202006031400.pcap.43.63.8.37.pcap,73,0,0,0,0,0,0,0,0,
202006031400.pcap.45.159.87.3.pcap,67,0,0,0,0,0,0,0,0,
202006031400.pcap.45.159.87.5.pcap,76,0,0,0,0,0,0,0,0,
202006031400.pcap.45.255.22.253.pcap,85,0,0,0,0,0,0,0,0,
202006031400.pcap.49.213.132.134.pcap,49,0,0,0,0,0,0,0,0,
202006031400.pcap.51.193.112.179.pcap,264,0,0,0,0,0,0,0,0,
202006031400.pcap.51.193.84.79.pcap,230,0,0,0,0,0,0,0,0,
202006031400.pcap.51.193.84.88.pcap,171,0,0,0,0,0,0,0,0,
202006031400.pcap.51.193.84.89.pcap,201,0,0,0,0,0,0,0,0,
202006031400.pcap.51.194.146.162.pcap,64,0,0,0,0,0,0,0,0,
202006031400.pcap.51.207.147.43.pcap,337,0,0,0,0,0,0,0,0,
202006031400.pcap.51.213.48.112.pcap,72,0,0,0,0,0,0,0,0,
202006031400.pcap.51.76.108.148.pcap,309,0,0,0,0,0,0,0,0,
202006031400.pcap.51.76.108.149.pcap,251,0,0,0,0,0,0,0,0,
202006031400.pcap.51.76.108.150.pcap,476,0,0,0,0,0,0,0,0,
202006031400.pcap.51.94.28.192.pcap,374,0,0,0,0,0,0,0,0,
202006031400.pcap.58.191.233.254.pcap,0,4,0,0,0,0,0,0,0,
202006031400.pcap.58.46.67.30.pcap,51,0,0,0,0,0,0,0,0,
202006031400.pcap.58.68.28.113.pcap,325,0,0,0,0,0,0,0,0,
202006031400.pcap.59.150.45.121.pcap,4,61,0,0,0,0,0,0,0,
202006031400.pcap.59.64.3.217.pcap,2048,0,0,0,0,0,0,0,0,
202006031400.pcap.61.205.48.77.pcap,48,0,0,0,0,0,0,0,0,
202006031400.pcap.64.221.15.212.pcap,65,0,0,0,0,0,0,0,0,
202006031400.pcap.64.223.150.200.pcap,50,0,0,0,0,0,0,0,0,
202006031400.pcap.64.223.192.239.pcap,71,0,0,0,0,0,0,0,0,
202006031400.pcap.64.37.205.186.pcap,52,0,0,0,0,0,0,0,0,
202006031400.pcap.66.240.189.198.pcap,67,0,0,0,0,0,0,0,0,
202006031400.pcap.67.20.177.5.pcap,162,0,0,0,0,0,0,0,0,
202006031400.pcap.71.249.113.4.pcap,44,0,0,0,0,0,0,0,0,
202006031400.pcap.71.249.24.4.pcap,57,0,0,0,0,0,0,0,0,
202006031400.pcap.71.249.32.231.pcap,58,0,0,0,0,0,0,0,0,
202006031400.pcap.72.229.51.170.pcap,42,0,0,0,0,0,0,0,0,
202006031400.pcap.77.200.172.88.pcap,577,0,0,0,0,0,0,0,0,
202006031400.pcap.79.111.217.251.pcap,55,0,0,0,0,0,0,0,0,
202006031400.pcap.82.86.173.119.pcap,63,0,0,0,0,0,0,0,0,
202006031400.pcap.83.174.8.56.pcap,1508,0,0,0,0,0,0,0,0,
202006031400.pcap.88.24.69.150.pcap,0,6,1,0,0,0,0,0,0,
202006031400.pcap.92.119.95.228.pcap,40,0,0,0,0,0,0,0,0,
202006031400.pcap.95.192.96.183.pcap,2,12,0,0,0,0,0,0,0,
