protocol,IP,ID,Time,F_Pck,B_Pck,F_Hash_IP,B_Hash_IP,F_Hash_port,B_Hash_port,F_TCP_S,B_TCP_S,Label22
6,61.252.187.133,113563573,840.600332,78,2,1,16,4,1,76,0,1
6,89.111.81.25,511407555,840.662302,80,0,1,16,16,1,80,0,1
6,14.167.155.8,921768834,840.986834,80,0,1,16,1,1,80,0,1
6,89.111.81.25,511407555,841.556971,80,0,1,16,15,1,80,0,1
6,61.252.187.133,113563573,842.1907,80,0,1,16,1,1,80,0,1
6,185.183.30.113,754698047,842.207822,78,2,1,16,15,1,78,0,1
6,89.111.81.25,511407555,842.607639,80,0,1,16,16,1,80,0,1
6,89.111.81.25,511407555,843.324574,80,0,1,16,16,1,80,0,1
6,61.252.187.133,113563573,843.818217,79,1,1,16,1,1,79,0,1
6,89.111.81.25,511407555,844.199681,80,0,1,16,16,1,80,0,1
6,198.196.202.47,780306274,844.697087,79,1,1,16,1,1,79,0,1
6,89.111.81.25,511407555,845.153737,80,0,1,16,16,1,80,0,1
6,61.252.187.133,113563573,845.297166,79,1,1,16,1,1,78,0,1
6,89.111.81.25,511407555,846.086209,80,0,1,16,16,1,80,0,1
6,192.225.220.97,560810841,846.192275,80,0,1,16,16,1,80,0,1
6,134.161.193.6,277620509,846.98635,79,1,1,16,1,1,79,0,1
6,89.111.81.25,511407555,847.06512,80,0,1,16,16,1,80,0,1
6,61.252.187.133,113563573,847.85866,79,1,1,16,1,1,79,0,1
6,89.111.81.25,511407555,847.928147,80,0,1,16,16,1,80,0,1
6,167.89.255.165,120894395,848.356042,79,1,1,16,1,1,79,0,1
6,89.111.81.25,511407555,848.851521,80,0,1,16,16,1,80,0,1
6,89.111.81.25,511407555,849.860574,80,0,1,16,16,1,80,0,1
6,198.125.67.229,330197236,849.950463,80,0,1,16,16,1,80,0,1
6,89.111.81.25,511407555,850.945172,80,0,1,16,16,1,80,0,1
6,89.111.81.25,511407555,851.899481,80,0,1,15,16,1,80,0,1
6,14.167.155.8,921768834,852.118612,80,0,1,16,1,1,80,0,1
6,61.252.187.133,113563573,852.760592,80,0,1,16,1,1,80,0,1
6,89.111.81.25,511407555,852.768228,79,1,1,16,16,1,79,0,1
6,89.111.81.25,511407555,853.682435,80,0,1,16,16,1,80,0,1
6,223.247.254.18,563808697,853.926161,79,1,1,16,1,1,79,0,1
6,61.252.187.133,113563573,854.527699,80,0,1,16,1,1,80,0,1
6,89.111.81.25,511407555,854.735052,80,0,1,16,16,1,80,0,1
6,192.225.221.240,693190812,855.330386,79,1,1,16,16,1,79,0,1
6,89.111.81.25,511407555,855.729483,80,0,1,16,16,1,80,0,1
6,89.111.81.25,511407555,856.323507,80,0,1,16,16,1,80,0,1
6,61.252.187.133,113563573,856.542276,80,0,1,16,1,1,80,0,1
6,89.111.81.25,511407555,856.850599,80,0,1,16,16,1,80,0,1
6,201.123.74.167,145008518,857.067753,79,1,1,16,16,1,79,0,1
6,89.111.81.25,511407555,857.404473,80,0,1,16,16,1,80,0,1
6,89.111.81.25,511407555,857.843064,80,0,1,16,16,1,80,0,1
6,89.111.81.25,511407555,858.300191,80,0,1,16,16,1,80,0,1
6,61.252.187.133,113563573,858.474679,80,0,1,16,1,1,80,0,1
6,89.111.81.25,511407555,858.833681,80,0,1,16,16,1,80,0,1
6,89.111.81.25,511407555,859.397962,80,0,1,16,15,1,80,0,1
6,14.167.155.8,921768834,859.775675,80,0,1,15,1,1,80,0,1
6,89.111.81.25,511407555,859.853763,80,0,1,16,16,1,80,0,1
6,103.134.228.73,741095862,859.987034,80,0,1,16,16,1,80,0,1
6,89.111.81.25,511407555,860.246785,79,1,1,16,16,1,79,0,1
6,89.111.81.25,511407555,860.721934,80,0,1,16,16,1,80,0,1
6,89.111.81.25,511407555,861.200612,80,0,1,15,16,1,80,0,1
6,192.225.205.36,1030648720,861.251764,79,1,1,16,16,1,79,0,1
6,61.252.187.133,113563573,861.424025,80,0,1,15,2,1,79,0,1
6,89.111.81.25,511407555,861.821399,80,0,1,16,16,1,80,0,1
6,89.111.81.25,511407555,862.313881,79,1,1,16,16,1,79,0,1
6,159.64.73.122,118253924,862.70648,80,0,1,16,1,1,80,0,1
6,89.111.81.25,511407555,862.868303,80,0,1,16,16,1,80,0,1
6,89.111.81.25,511407555,863.422204,80,0,1,16,16,1,80,0,1
6,45.157.155.79,47353260,863.578967,79,1,1,16,1,1,76,0,1
6,89.111.81.25,511407555,863.955987,80,0,1,15,16,1,80,0,1
6,89.111.81.25,511407555,864.367679,79,1,1,16,16,1,79,0,1
6,89.111.81.25,511407555,864.786915,79,1,1,15,16,1,79,0,1
6,45.155.246.65,471444232,864.790938,79,1,1,16,16,1,77,0,1
6,61.252.187.133,113563573,865.629826,79,1,1,16,2,1,78,0,1
6,175.158.154.221,822955710,865.783338,80,0,1,15,1,1,80,0,1
6,14.167.155.8,921768834,867.625796,80,0,1,16,1,1,80,0,1
6,121.135.229.9,701883902,867.883366,80,0,1,16,16,1,80,0,1
6,61.252.187.133,113563573,868.816985,80,0,1,16,2,1,79,0,1
6,61.252.187.133,113563573,870.761667,79,1,1,16,1,1,79,0,1
6,77.132.141.173,116831898,871.116752,80,0,1,16,1,1,80,0,1
6,157.134.19.185,743167791,872.593222,80,0,1,16,1,1,77,0,1
6,61.252.187.133,113563573,872.985873,80,0,1,16,1,1,80,0,1
6,45.155.246.52,808319281,873.482661,78,2,1,16,15,1,75,0,1
6,37.244.228.154,931741000,875.578345,80,0,1,15,1,1,80,0,1
6,61.252.187.133,113563573,875.958337,80,0,1,16,1,1,80,0,1
6,61.252.187.133,113563573,877.28346,80,0,1,16,1,1,80,0,1
6,14.167.155.8,921768834,878.026678,80,0,1,15,1,1,80,0,1
6,61.252.187.133,113563573,878.334304,80,0,1,16,1,1,80,0,1
6,192.225.221.240,693190812,878.560658,79,1,1,16,16,1,79,0,1
6,61.252.187.133,113563573,879.64435,80,0,1,16,1,1,80,0,1
6,61.252.187.133,113563573,881.468627,78,2,1,16,1,1,78,0,1
6,61.252.187.133,113563573,884.357036,80,0,1,16,1,1,80,0,1
6,178.73.216.89,807157793,884.89172,79,1,1,16,16,1,79,0,1
6,157.134.15.100,430422520,886.295055,79,1,1,16,1,1,79,0,1
6,61.252.187.133,113563573,887.721579,77,3,1,16,1,1,77,0,1
6,14.167.155.8,921768834,892.144709,80,0,1,16,1,1,80,0,1
6,121.135.229.9,701883902,895.040048,80,0,1,16,16,1,80,0,1
6,192.225.205.36,1030648720,898.142862,79,1,1,16,16,1,79,0,1
6,174.141.184.164,1011042612,898.896753,80,0,1,16,1,1,80,0,1
