,file,1<=Pck.<,10<=Pck.<,100<=Pck.<,1000<=Pck.<,10000<=Pck.<,100000<=Pck.<,10^6<=Pck.<,10^7<=Pck.<,10^8<=Pck.
143,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.242.167.pcap,15,313,68,9,0,0,0,0,0
144,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.243.115.pcap,36,494,53,6,1,0,0,0,0
145,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.244.241.pcap,6,368,36,0,0,0,0,0,0
146,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.247.34.pcap,3,597,29,2,0,0,0,0,0
147,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.251.221.pcap,3,476,89,5,2,0,0,0,0
148,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.42.247.pcap,31,212,22,2,0,0,0,0,0
149,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.48.191.pcap,23,450,37,8,0,0,0,0,0
150,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.56.185.pcap,26,590,109,14,4,0,0,0,0
151,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.83.230.pcap,3,483,46,0,0,0,0,0,0
152,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.88.22.pcap,54,1038,97,2,0,0,0,0,0
153,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.89.225.pcap,0,883,11,2,0,0,0,0,0
154,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.89.226.pcap,13,301,27,0,0,0,0,0,0
155,202006031400.pcap.Mixed_rseed-2222.pcap.163.75.111.215.pcap,131,0,0,0,0,0,0,0,0
156,202006031400.pcap.Mixed_rseed-2222.pcap.164.123.136.177.pcap,219,0,0,0,0,0,0,0,0
160,202006031400.pcap.Mixed_rseed-2222.pcap.182.239.172.222.pcap,340,0,0,0,0,0,0,0,0
161,202006031400.pcap.Mixed_rseed-2222.pcap.185.102.246.36.pcap,530,0,0,0,0,0,0,0,0
162,202006031400.pcap.Mixed_rseed-2222.pcap.185.16.118.125.pcap,318,0,0,0,0,0,0,0,0
163,202006031400.pcap.Mixed_rseed-2222.pcap.188.88.44.129.pcap,140,0,0,0,0,0,0,0,0
165,202006031400.pcap.Mixed_rseed-2222.pcap.192.156.119.124.pcap,122,0,0,0,0,0,0,0,0
166,202006031400.pcap.Mixed_rseed-2222.pcap.194.230.2.120.pcap,3390,0,0,0,0,0,0,0,0
167,202006031400.pcap.Mixed_rseed-2222.pcap.194.230.2.125.pcap,2671,1,0,0,0,0,0,0,0
168,202006031400.pcap.Mixed_rseed-2222.pcap.194.230.2.240.pcap,3317,0,0,0,0,0,0,0,0
169,202006031400.pcap.Mixed_rseed-2222.pcap.194.230.2.243.pcap,3095,0,0,0,0,0,0,0,0
170,202006031400.pcap.Mixed_rseed-2222.pcap.194.230.2.244.pcap,3349,0,0,0,0,0,0,0,0
171,202006031400.pcap.Mixed_rseed-2222.pcap.194.230.2.246.pcap,3249,0,0,0,0,0,0,0,0
173,202006031400.pcap.Mixed_rseed-2222.pcap.2001_1EF2_FF6D_6527_50D6_619D_878B_C962.pcap,77,117,11,2,0,0,0,0,0
